OrderID,CustomerID,CustomerName,Age,City,OrderDate,Category,ProductName,Quantity,UnitPrice,PaymentMethod,DeliveryStatus,TotalAmount,Discount,NetAmount
6b324bfc-8f27-4cdc-86b5-a7c2253c079b,acc59390-7bd4-4621-af20-132ffeb2519f,Mitesh Kurian,35,Delhi,2025-03-30,Books,Deserunt Home,4,9692.75,UPI,Delivered,38771.0,4718.99,34052.01
0216c7f4-db98-4e48-aeb9-a6caf6f8131b,419fc451-c1fe-4edb-abd6-8e5480f9bb32,Abhimanyu Mani,32,Hyderabad,2024-07-05,Electronics,Sequi Home,4,5632.87,Cash on Delivery,Returned,22531.48,1365.03,21166.45
3c547486-78c1-4332-a2d0-f582afa03254,24571638-fada-4d34-9bb4-a105d16578d4,Owen Rajagopalan,58,Hyderabad,2025-01-05,Clothing,Asperiores Home,1,8639.6,UPI,Cancelled,8639.6,825.28,7814.320000000001
feb38d72-05b0-4229-b6d6-e448cd7ca638,9b88cc56-af00-4dff-9880-3deb7acb6f80,Bhavika Pau,26,Bangalore,2025-03-01,Home Appliances,Quia Electronics,3,2975.93,UPI,Cancelled,8927.79,1547.67,7380.120000000001
9edc70d1-ace0-4533-8252-eb0630a0c2b2,48ccb369-7a1f-4647-af6c-81804ad99a1e,Aishani Bhatti,57,Mumbai,2024-12-18,Books,Laborum Books,3,1632.29,Debit Card,Returned,4896.87,656.2,4240.67
44db2f54-33c3-492e-88b2-fb905a6c84be,05afbb1e-31d9-4fac-ae2a-7b5211acaa41,Upasna Walla,40,Delhi,2024-09-13,Books,Quidem Books,4,4990.05,Credit Card,Returned,19960.2,3402.11,16558.09
67baf76c-64b7-494b-b8a5-9f6b95ec1294,ebd1dbf8-d5f5-4d63-a0c5-dbcb1d07bc96,Samuel Murthy,33,Mumbai,2025-02-07,Beauty,Fugiat Clothing,3,1995.64,Credit Card,Delivered,5986.92,316.02,5670.9
1505f411-e701-4d11-b24d-3e7d4f3387c0,d5d894fd-3057-41a6-814e-5caeee995a0b,Rachita Kota,28,Hyderabad,2025-05-31,Books,Molestiae Electronics,2,803.88,Credit Card,Delivered,1607.76,240.81,1366.95
b599e854-4932-4b7a-b351-865868f9c6f5,d115a9eb-8885-475b-b9af-46519fb12af6,Samarth Sampath,28,Bangalore,2024-10-31,Beauty,Occaecati Electronics,1,2745.66,UPI,Returned,2745.66,302.0,2443.66
ae080f27-6aee-4598-9005-1f9ed3515a81,7d613b0c-8ef8-4460-b8c4-419274256432,Faraj Lal,43,Mumbai,2025-01-19,Clothing,Nulla Electronics,3,4735.19,UPI,Returned,14205.57,1434.17,12771.4
20bbc74d-4e05-41bf-8989-70cd8751058b,2066cda5-003e-4951-a69b-ed7db62747e4,Harish Deshpande,31,Mumbai,2024-06-28,Home Appliances,Blanditiis Books,2,5779.09,Credit Card,Cancelled,11558.18,1861.57,9696.61
6340dc76-f6b3-47c3-8d64-4e4c549ab566,59f29d35-c7a7-48ac-a51a-b0a183aee3f0,Vasana Chahal,38,Bangalore,2025-05-01,Books,Vero Beauty,1,8410.51,UPI,Returned,8410.51,571.38,7839.13
4a3adfe4-d21e-43aa-9fbc-25668f32e811,2c33f018-390b-4a7a-8a96-b9329047f1a2,Arya Nayak,51,Mumbai,2025-04-06,Books,Debitis Home,1,9644.49,Net Banking,Returned,9644.49,2380.14,7264.35
ea53ebe3-1306-4c2d-bc44-c9c43a3a2d95,48b1f244-0ce8-43ca-a958-0679abf62dbb,Banjeet Prabhu,54,Delhi,2024-08-11,Electronics,Recusandae Home,4,9005.04,Debit Card,Returned,36020.16,7105.91,28914.250000000004
abb405a6-7879-4406-ade7-7577a29e8e4c,9e57b099-2192-474f-8ec5-a08822e1ea9d,Zehaan Jaggi,57,Bangalore,2024-11-21,Clothing,Sunt Clothing,4,5990.39,Debit Card,In Transit,23961.56,4042.3,19919.260000000002
4c1992c7-1a3c-4ce8-8bf3-0c5828abfbe6,51be7b6b-19f3-4a97-b76c-0f6dc4034d65,Ayush Sen,40,Mumbai,2024-09-08,Electronics,Voluptatem Home,4,7584.53,Credit Card,Delivered,30338.12,4922.76,25415.36
051c71f2-4981-481c-bce3-56ba1f1b5fa1,bf0db158-a1e8-4674-a632-f60bd2d31785,Yadavi Sundaram,41,Hyderabad,2024-09-24,Books,Rerum Books,1,3974.39,UPI,Delivered,3974.39,637.55,3336.84
dc301cf1-9ae7-4cd3-8a10-5ad8421da635,0c893342-1f37-4a09-be8a-8241ddbbad35,Saksham Khurana,43,Delhi,2024-08-27,Clothing,Cum Books,5,6612.05,Credit Card,Cancelled,33060.25,3683.84,29376.41
5737de02-a3b0-410a-bd75-98e0542618c7,cdcc2c83-ad75-4fa2-80de-f56d1acea38f,Onkar Devan,24,Chennai,2025-01-24,Electronics,Officiis Beauty,3,2615.16,Cash on Delivery,Delivered,7845.48,1692.96,6152.5199999999995
ced7b369-8491-4c81-8711-8bd72d5e5abd,d833e748-eaa1-4a22-97f6-01318eefd90c,Vanya Nadkarni,39,Bangalore,2024-10-23,Books,Maiores Clothing,1,4026.64,Credit Card,Returned,4026.64,994.06,3032.58
d9ce29ff-d202-46e8-babb-6bc295098e1f,964d2de2-22e6-47d2-bda0-089f6f2cf48e,Gautam Deol,59,Bangalore,2025-04-30,Books,Inventore Electronics,1,5405.19,UPI,Cancelled,5405.19,758.71,4646.48
1f775436-d46e-42f4-886c-3a42bd441aa9,947b21c4-8428-47cd-977c-f47f381b2fc6,Akshay Anne,46,Chennai,2024-09-01,Clothing,Eaque Books,3,8873.46,Debit Card,Delivered,26620.38,1899.59,24720.79
b5438137-e8c1-4a92-80b4-ede65fb7e829,d99f8868-b1cd-4521-ba4a-121e28b0b987,Brinda Mane,38,Hyderabad,2025-05-07,Clothing,Occaecati Clothing,4,9572.48,UPI,Delivered,38289.92,3802.66,34487.259999999995
c4163c18-f8c6-4919-be84-6287613693c0,b202f676-67fe-47dd-a702-a4a8bffcfe2c,Manan Sama,40,Chennai,2024-09-16,Books,Nisi Home,4,7692.87,UPI,Cancelled,30771.48,4595.52,26175.96
7521fd03-a8ae-4060-bff5-4ecf44c28598,a04d6c43-74f0-4eb4-83f6-9b558c676ba6,Nathan Mallick,53,Mumbai,2024-09-22,Beauty,Architecto Books,3,3171.84,Debit Card,Cancelled,9515.52,1473.02,8042.5
51d7db80-2826-486d-a7a2-1747b1928b3c,3b48b4c7-19af-41dc-b00c-aab0072881c9,Vedhika Kumer,41,Hyderabad,2024-07-11,Electronics,Commodi Clothing,1,6382.92,Credit Card,Delivered,6382.92,692.66,5690.26
04b8af0b-0a8b-44da-b39d-87ca1501c459,cb197a49-b5d3-46e2-b1ef-857034eeb70b,Harish Munshi,29,Hyderabad,2024-08-08,Electronics,Illum Home,2,8800.51,Credit Card,In Transit,17601.02,1607.18,15993.84
d642aa6b-623f-488c-86ba-220441b48a40,5d81b1f3-2e42-4676-8f57-84faa47df361,Gauri Upadhyay,18,Delhi,2024-11-06,Books,Qui Clothing,2,5001.98,Credit Card,Cancelled,10003.96,1215.93,8788.029999999999
4884e99a-191e-4c95-b2b5-2e2e92a61e10,97136500-6aed-49b2-8a87-ed370dbdc45c,Vanya Raghavan,44,Chennai,2025-01-28,Electronics,Ut Clothing,1,7385.47,Cash on Delivery,Returned,7385.47,596.43,6789.04
ef8cc700-aea8-4c35-a9bc-f8035d1a945f,14179576-0c4e-4599-b100-abbba762e2f4,Vedant Rege,41,Bangalore,2024-12-02,Clothing,Dolor Electronics,5,7115.69,Debit Card,Delivered,35578.45,4273.56,31304.889999999996
56da9940-1568-4089-a76b-c96cfd6596fe,d43f9f41-1844-4a83-96e0-d32bcd4ee8b3,Tamanna Karan,18,Delhi,2025-01-21,Books,Dolore Electronics,5,7518.11,Debit Card,Returned,37590.55,5752.57,31837.980000000003
1d4ae43a-89cc-48f6-b425-017022d07855,0dffe374-24ee-480a-8cc6-5a6310577ca1,Kashish Shankar,35,Delhi,2025-02-21,Clothing,Eos Books,3,2212.57,UPI,Delivered,6637.71,1338.0,5299.71
a68ff0a1-3c0a-4b57-baf5-1bdff2a101ce,4cde12eb-1a2b-4cb3-9ad4-c1b776b4911c,Isaiah Samra,19,Chennai,2024-12-15,Beauty,Praesentium Books,2,7990.86,Cash on Delivery,Cancelled,15981.72,2870.64,13111.08
9a033356-6a05-4fe1-ac82-0f2208ddb455,f790dca4-4ca1-4c7b-ba5f-bcd679fc7214,Chatresh Kashyap,35,Chennai,2024-11-30,Clothing,A Home,4,9708.75,Cash on Delivery,Cancelled,38835.0,7724.58,31110.42
5e12bd96-a3db-4ef2-ba30-b6ee98882c96,94db5d64-30e7-4f0e-912b-bd6ad175b942,Hitesh Ranganathan,31,Chennai,2024-06-24,Beauty,Quos Home,1,1258.45,Net Banking,Cancelled,1258.45,69.81,1188.64
ecd1d522-241b-4e08-8fe6-df87ced59700,c621329b-e3af-496d-8456-3ee5139ba792,Saumya Gupta,34,Bangalore,2024-11-07,Electronics,Ipsam Beauty,2,696.53,Credit Card,Returned,1393.06,267.11,1125.9499999999998
954ec31a-1e0c-4196-888f-53cad2a1c2d3,4f062af9-c836-4108-aefc-7a7e9a3d69e9,Frado Kohli,25,Mumbai,2024-12-26,Electronics,Architecto Home,3,4632.84,Credit Card,In Transit,13898.52,3182.22,10716.300000000001
e12ab16e-7b3b-4242-9d2a-382e93a08849,778fae93-444a-4e22-ab41-97da43d3c760,Vamakshi Tella,29,Mumbai,2024-12-22,Beauty,Architecto Beauty,3,6288.04,Cash on Delivery,Delivered,18864.12,2972.84,15891.279999999999
e15c872e-63e8-4a71-9136-ccf65f882708,b59b96d7-a71d-497f-9c61-ca261cc17986,Agastya Mand,35,Hyderabad,2025-06-15,Electronics,Voluptas Clothing,3,8566.0,Debit Card,Delivered,25698.0,4184.05,21513.95
6972fb03-998b-486d-9c76-d1c78a29126d,50d122ec-af63-441a-91aa-9fe080e09f8a,Wriddhish Hora,24,Chennai,2024-08-27,Books,Quo Home,4,8425.4,Net Banking,Cancelled,33701.6,2874.86,30826.739999999998
2136ca2d-efb7-4c1d-8875-d9526c5e73e4,ee129daa-a5ee-4af2-b0e5-e7b112af61d1,Ekantika Memon,59,Bangalore,2024-12-24,Books,Minima Clothing,4,3331.01,Debit Card,In Transit,13324.04,1038.58,12285.460000000001
ff294b51-36c9-407d-921c-8ee29ca0b978,e1590ec2-cf94-4bab-be26-b86835a8952a,Ekaja Biswas,27,Bangalore,2025-03-03,Electronics,Numquam Clothing,3,1848.01,Cash on Delivery,Cancelled,5544.03,533.02,5011.01
52b28301-1166-42d2-bb8a-34bc18897e55,1a4ea1f8-25db-4785-87e6-7cce8bcaff8a,Theodore Ben,25,Chennai,2024-11-08,Clothing,Possimus Home,2,3238.16,Cash on Delivery,Returned,6476.32,854.19,5622.129999999999
e8faa1f6-0b38-4e3d-a6b0-21a72bdcd43e,e1c35949-7850-46fc-8d79-eea5b5a9dd6f,Ucchal Loke,37,Delhi,2024-11-17,Beauty,Aliquid Clothing,1,8574.41,Debit Card,Delivered,8574.41,913.22,7661.19
7cc97482-9b20-4762-94a6-9c42761f0ccd,5ac15a70-8379-4ee2-b78c-2ca4ba27e8c4,Chatresh Palla,39,Chennai,2024-11-10,Books,Expedita Books,1,5444.77,Debit Card,In Transit,5444.77,1082.61,4362.160000000001
02c6150b-98ab-41da-93f1-aebce9876df5,8f59fe6a-dad5-4416-bda1-0bb8f4d133a7,Aarna Badami,52,Bangalore,2025-04-22,Books,Officiis Home,4,4191.33,Credit Card,Returned,16765.32,936.59,15828.73
00123c45-4274-4c6b-a0cb-f556c6a8d765,95335266-455d-4df5-9ecd-c9d70d92fb4e,Unni Sandal,40,Delhi,2024-07-31,Clothing,Ad Home,4,8605.07,Cash on Delivery,Cancelled,34420.28,2498.49,31921.79
16dcf184-1ae9-430d-8144-f4387225f7fa,37dc2fc0-debc-4590-b14b-c7e42499ff22,Faris Chander,22,Chennai,2025-04-03,Books,Vel Clothing,2,1271.93,Cash on Delivery,Returned,2543.86,269.5,2274.36
08ac6871-b36f-45b4-85c2-1e2e698b2a7a,ed0e1109-8a1e-4b46-9f46-7d9eb9a11265,Faraj Agrawal,57,Delhi,2024-07-03,Home Appliances,Esse Home,2,6509.94,Credit Card,Delivered,13019.88,1026.05,11993.83
673a290c-e3c4-4eb4-9f78-b6f9682f765c,1df50ff0-7f9e-4fc3-8867-f3d1b55c063f,Charan Mall,30,Hyderabad,2025-06-22,Beauty,Iste Clothing,5,9567.52,Credit Card,In Transit,47837.6,10887.9,36949.7
8da44fc6-dbcb-4f9f-86ea-94867789861e,e6102667-094a-406d-8c33-a092a215c5e0,Fiyaz Singh,40,Delhi,2025-06-23,Books,Iusto Home,1,2594.06,Credit Card,Delivered,2594.06,540.12,2053.94
21473131-8aab-49e7-bf84-9f93ab1df02c,b3a704cc-647e-4fde-acc3-2dbc88377c12,Damini Char,33,Chennai,2024-08-22,Clothing,Beatae Books,3,5508.92,Debit Card,Delivered,16526.76,2115.91,14410.849999999999
7c2750cc-3b87-4105-9c55-9858055e2ed6,9c800e6d-d16f-48ef-a1af-27a76f0204bd,Charles Sane,42,Chennai,2025-01-04,Electronics,Adipisci Books,1,307.85,UPI,Delivered,307.85,47.16,260.69000000000005
7e6e4fc1-f8e2-4f1b-b7e5-c651da8e4b25,f424698a-86d2-47e9-aa43-d8f8ebc0f257,Bakhshi Kadakia,56,Chennai,2024-07-16,Beauty,Qui Clothing,5,5653.74,Net Banking,Cancelled,28268.7,3928.83,24339.870000000003
1788b872-769c-4603-8c5c-24697f1d3312,fb7ca5f4-3fff-43c2-a423-eeddc2a4a972,Omkaar Viswanathan,59,Mumbai,2025-03-02,Beauty,Praesentium Beauty,1,887.93,UPI,In Transit,887.93,203.61,684.3199999999999
4aa1a117-b19e-4e7b-9694-4b20c3e17745,35dfd910-79a0-4758-a2a9-ed897cffebf3,Jason Sur,21,Bangalore,2024-12-04,Beauty,Rerum Clothing,1,7231.84,Debit Card,In Transit,7231.84,981.06,6250.780000000001
bb7cfd6f-fe38-4f82-b21a-06dc07df4ac9,9c0ae13b-de44-4d76-9e0a-30d94acb8ba3,Damini Kata,42,Hyderabad,2025-05-01,Clothing,Occaecati Home,4,5136.11,Credit Card,Delivered,20544.44,3064.63,17479.809999999998
d2b19b5d-594e-4593-9825-f2464672045c,8b8244f1-026b-4abe-98b5-1b54a558d753,Ekansh Manda,22,Mumbai,2025-01-12,Books,Consectetur Clothing,2,6457.74,Debit Card,In Transit,12915.48,1875.55,11039.93
f8b181e8-3d58-4881-8bdf-3b61984addfc,b20d0fbf-d486-4ee4-8d88-0b6ad82992ed,Umang Raja,21,Delhi,2025-06-03,Beauty,Ullam Beauty,3,7925.65,Net Banking,Delivered,23776.95,2938.75,20838.2
148b1e1f-0c94-44a5-b0f2-0d5e5a74ac13,c38558ce-ce58-40a7-9e33-ae0aab6866a5,Pratyush Bhalla,58,Delhi,2025-02-25,Electronics,Quos Beauty,2,561.31,Debit Card,In Transit,1122.62,257.37,865.2499999999999
762907a6-fb1d-4850-aba6-e38246ff74c1,fd717593-06dc-401d-8b74-d06efd62e70c,Jasmit Sanghvi,56,Chennai,2025-01-09,Electronics,Cupiditate Books,4,1229.67,UPI,Delivered,4918.68,706.71,4211.97
a5b481d2-24c6-4c0a-a0cd-16d12d2cd446,e3446469-69ba-4271-be84-b3747f804318,Yashawini More,58,Hyderabad,2025-02-28,Books,Unde Electronics,1,810.45,Cash on Delivery,Cancelled,810.45,162.45,648.0
ba1341ab-2746-42ea-8b82-b8efef1a9f54,cc27bd5e-55c2-47bc-8039-d07415b4125b,Isaiah Dass,33,Chennai,2024-12-04,Clothing,Dicta Home,5,6072.47,UPI,Returned,30362.35,2976.27,27386.079999999998
aef9ce36-87f2-45d1-9b6d-3ce3148665a6,65e852d8-ad07-4192-9ff7-71f3ab183c6a,Brinda Lalla,18,Mumbai,2024-11-01,Clothing,Asperiores Electronics,5,524.54,UPI,In Transit,2622.7,607.11,2015.5899999999997
695fb8ab-2955-4c76-bbf0-b404ecca7b50,c175ed50-d4bd-4802-a4a9-eeef910a72bd,Deepa Mand,43,Delhi,2024-08-19,Electronics,Repellat Home,4,3135.12,Credit Card,In Transit,12540.48,1424.63,11115.849999999999
2f4f2ea8-2f11-4357-ae0a-8232f8cadcfb,d21f2e65-696b-45ac-b589-71aea7d80cce,Hiral Dubey,59,Delhi,2025-04-22,Books,Id Electronics,4,9838.19,Debit Card,In Transit,39352.76,2602.78,36749.98
eeed37fb-9af8-4189-9b44-660e0c01bd22,d7b2debe-d4c5-4607-b70c-d77d5aa9b1be,Vaishnavi Nadkarni,23,Mumbai,2024-08-14,Clothing,Eligendi Books,1,6055.46,Credit Card,Delivered,6055.46,1144.39,4911.07
a94b29d4-5fc8-41ce-a3a9-d1a481899306,282192ac-54d2-4cbb-8232-f633629d8f1e,Jagvi Tank,19,Mumbai,2024-07-16,Clothing,Porro Beauty,2,2357.18,Net Banking,Returned,4714.36,293.97,4420.389999999999
7bcadab3-d5d6-431c-a629-db485631697d,4cccc4ce-0db5-4c4b-a4d6-c992d94cf6d7,Sarthak Upadhyay,31,Hyderabad,2025-03-30,Beauty,Aut Books,5,3001.26,UPI,Cancelled,15006.3,3428.25,11578.05
2489d57f-38c9-4437-b790-37b898708b1c,760cc4ed-e2da-42c8-b972-fc684e886b6b,Nikita Chatterjee,45,Delhi,2024-12-24,Books,Possimus Home,5,9829.45,UPI,In Transit,49147.25,5335.45,43811.8
9b002080-bac2-4d39-8e76-2f45c57bcfd2,40379aa8-55b4-4757-af71-b6d0dfb3e2f0,Krish Joshi,19,Mumbai,2025-04-22,Clothing,Minima Beauty,5,882.5,Net Banking,Delivered,4412.5,826.65,3585.85
5f2de25c-6d71-4fe2-b771-57c0d845871a,8e631a93-e848-4ede-8203-c86d366b5e0a,Amara Pillai,37,Mumbai,2024-07-10,Home Appliances,Earum Beauty,2,2174.9,Cash on Delivery,Cancelled,4349.8,1030.01,3319.79
bee0857c-0ff5-4062-8033-90adb7af2d57,06f57a48-6433-4351-ae18-3d5939a05362,Yagnesh Mannan,32,Bangalore,2024-08-20,Books,Minima Books,4,2088.46,Cash on Delivery,Returned,8353.84,1609.45,6744.39
934b7a96-6428-4604-a763-41dd3a61f4b0,8a5c8219-4ac3-4165-94bb-49518de9d404,Vaishnavi Hora,54,Hyderabad,2025-04-19,Clothing,Quisquam Electronics,1,434.79,Debit Card,Cancelled,434.79,47.29,387.5
6ab4c082-66e8-403b-b312-2937c512632c,e400bcca-79d2-460f-b046-986ef66142a0,Sachi Subramanian,18,Delhi,2025-02-14,Books,Accusamus Electronics,3,7802.56,UPI,In Transit,23407.68,3248.95,20158.73
577a896c-2039-4fef-be26-defa8f28d832,26b97249-4df9-4098-baad-be28e97e7f25,Urvi Natt,30,Delhi,2025-01-17,Home Appliances,Dolore Beauty,1,5392.63,Debit Card,Returned,5392.63,577.34,4815.29
76c274f8-c319-47e0-ad43-1f225bcf562e,7bc190e7-1beb-463d-9af6-2810befdbe89,Niharika Narayan,36,Delhi,2025-06-10,Books,Beatae Clothing,4,2686.36,Net Banking,Cancelled,10745.44,1462.33,9283.11
ed6cbcd1-cafe-40f3-bd17-ffca9ab82070,3516a660-8256-4305-81ca-059c07301d09,Abeer Basak,48,Hyderabad,2024-07-03,Clothing,Voluptates Books,4,606.0,UPI,Cancelled,2424.0,166.64,2257.36
73ecbbfb-7aa7-4318-b370-0209e2380d61,5fda1f95-95f8-4d80-9a8c-695beb6ec1b5,Tara Gulati,47,Chennai,2024-10-31,Beauty,In Electronics,4,9576.37,Cash on Delivery,Returned,38305.48,7170.29,31135.190000000002
68197e6f-74b7-4136-975c-681fefafc65c,5801a6ad-9756-45b5-95de-9e46a517f938,Amol Dora,28,Bangalore,2025-06-12,Beauty,Nulla Books,4,9743.88,Net Banking,Delivered,38975.52,3248.94,35726.579999999994
ceeefadb-a683-4ec7-9353-5b3ae4056b42,ce3cdecc-6d9f-44f3-9eea-e393826109ed,Ronith Vaidya,30,Mumbai,2024-06-29,Beauty,Tempora Electronics,4,6073.87,Debit Card,In Transit,24295.48,4036.26,20259.22
1efc499e-0d4b-457f-8106-a14dabc52c37,fb3416e4-c134-4aff-9e1d-16c9023f8d4d,Nakul Bedi,48,Chennai,2024-06-28,Clothing,Id Beauty,1,2617.54,UPI,Cancelled,2617.54,459.71,2157.83
fa9d3520-6d16-4857-96a6-6e0d08981028,f155480d-56ba-4490-97a5-e70ae96618fa,Ethan Sawhney,27,Delhi,2025-06-07,Home Appliances,Commodi Home,2,1443.48,Net Banking,Returned,2886.96,466.57,2420.39
d1a1fe84-b4eb-4fe5-b62b-a9ed793fc1f2,2d690366-55be-46f9-b1f6-9ed1126a09ac,Fiyaz Prakash,41,Bangalore,2024-10-28,Electronics,Fugit Beauty,5,6475.05,UPI,Returned,32375.25,8033.58,24341.67
09c1ca7e-1cb3-409c-9ac0-35bcacb9972e,7993e5c7-511f-4daa-865c-082009eaf96a,Charles Gulati,52,Bangalore,2024-08-16,Books,Veniam Electronics,2,8642.73,Debit Card,Cancelled,17285.46,2654.39,14631.07
b07b4266-b2cb-4db7-824f-b79066f0ded5,6ad6d0aa-4474-4862-8624-aa9b28655f0b,Aarnav Varughese,34,Chennai,2024-08-30,Home Appliances,Voluptas Beauty,1,1420.42,Credit Card,In Transit,1420.42,198.08,1222.3400000000001
15b55bea-28ad-4d1c-b26f-ece15dcb7224,a3504c2c-616a-43b9-8aa6-212cd99930b0,Fariq Deo,56,Bangalore,2024-10-25,Clothing,Molestiae Beauty,2,868.33,Cash on Delivery,Returned,1736.66,402.84,1333.8200000000002
a47a63a4-13d3-4c55-8dec-d95462efd809,1c92dc66-c056-4e09-b7d0-e51511cdb3ef,Hemani Hayre,40,Chennai,2025-05-25,Books,Quasi Electronics,2,9264.04,Cash on Delivery,Cancelled,18528.08,1920.32,16607.760000000002
0752ca42-ccb6-4f6b-864d-2a6578638fb1,4b12efe6-16f5-4fc4-865e-6f7183ef83d2,Chakradhar Lanka,21,Mumbai,2025-01-19,Clothing,Voluptatem Beauty,2,6225.18,Credit Card,Delivered,12450.36,1408.31,11042.050000000001
69e2aae1-42c2-4816-91a3-5bfbf819c58d,40332f84-df93-4d0e-ad3a-8eb8c2a626d4,Bina Kant,57,Bangalore,2024-07-02,Books,Qui Home,2,9358.09,Net Banking,Delivered,18716.18,2884.07,15832.11
a21dc368-9c91-4b8a-93ae-2dde8a27c01d,42d92295-5f59-4417-a88e-d445a335765a,Vasana Chada,44,Delhi,2025-05-17,Beauty,Illo Electronics,2,2163.65,Debit Card,Delivered,4327.3,813.14,3514.1600000000003
3d9eefb9-e6df-4ff4-b0ba-e8483f3c76de,c90651c1-cf36-4375-b65e-a663f3df300a,Banjeet Manne,19,Chennai,2025-01-25,Home Appliances,Sint Home,1,8879.26,Net Banking,In Transit,8879.26,1790.26,7089.0
36057786-4ac4-4428-8eec-5dbbe5ab3188,346b0cf5-7dea-4abe-9503-37bdb048d312,Vyanjana Puri,22,Chennai,2025-02-17,Clothing,Dolorem Clothing,4,4933.96,Debit Card,Cancelled,19735.84,4438.88,15296.96
f0492aee-765b-46ec-8650-3207aaa75c49,54bc824a-e26f-49fd-bab5-59eedffe29d9,Rachana Raman,49,Mumbai,2024-09-04,Beauty,Possimus Beauty,3,6599.14,Credit Card,Cancelled,19797.42,3278.31,16519.109999999997
f0907628-0357-4f96-a777-3bc4b3a7dc13,ca0539c0-2ab8-43ff-9052-023c285b20e5,Shaurya Mani,50,Chennai,2024-11-20,Electronics,Commodi Clothing,1,1524.65,Debit Card,In Transit,1524.65,191.71,1332.94
95396066-3140-4154-80be-a933dfc2ace6,fcc2edef-d6a0-464e-a554-54ce179e224e,Devansh Sane,45,Delhi,2024-08-12,Beauty,Provident Electronics,3,4419.74,Debit Card,In Transit,13259.22,1077.98,12181.24
24f050bb-4b19-4652-852b-bac1f3419af5,2d272d41-cab6-4b51-9613-dcf0f6187d09,Gautam Tara,57,Mumbai,2024-07-22,Beauty,Placeat Clothing,4,2674.81,Debit Card,Cancelled,10699.24,2157.48,8541.76
87461b72-54ea-48e9-8787-a8f5c91780c1,1c970e10-9c29-4317-b00b-d7802ef3f359,Anvi Chopra,30,Delhi,2024-07-30,Beauty,Explicabo Beauty,5,8247.21,Debit Card,Cancelled,41236.05,6159.24,35076.810000000005
4115f74a-fca3-45b2-9b3e-ad48c47629b4,6b4278b0-b6b6-406e-af28-7cf171ebe37d,Urmi Deol,34,Hyderabad,2024-09-16,Home Appliances,Accusantium Beauty,1,5591.64,Debit Card,Returned,5591.64,1280.51,4311.13
1973e4c3-31ce-459f-9e7c-0fba8679be63,1855bce5-41f0-4c07-a786-94277803b9ab,Inaya Hegde,24,Delhi,2024-10-07,Home Appliances,Doloremque Books,1,5193.87,Net Banking,Cancelled,5193.87,1219.85,3974.02
61461a5d-0fda-4fb5-87e1-df8b99f28c2c,b1538758-8923-4c0d-8179-c2f0dc746845,Pushti Yogi,52,Bangalore,2025-03-21,Books,Voluptatibus Books,2,9843.91,Net Banking,Cancelled,19687.82,2373.49,17314.33
f6c0bf54-e92d-4e52-bbf4-0694c0b061f6,21578026-5eff-4418-8b6f-3bbb3e9543cb,Tamanna Raghavan,56,Mumbai,2025-06-16,Beauty,Veniam Beauty,2,6482.08,Cash on Delivery,Delivered,12964.16,1295.35,11668.81
f9babd20-0ad0-4965-a462-1cb19104e558,5d4852e2-50f8-419d-803e-59e105bbf76f,Nidra Shenoy,59,Chennai,2025-03-30,Electronics,Necessitatibus Clothing,1,1708.28,UPI,Returned,1708.28,235.55,1472.73
c977a1b9-8843-45cd-b225-5b6e4c5cc6a4,79873cb6-2172-4424-91cb-8590b7f377f1,Yasti Dalal,24,Bangalore,2025-02-02,Beauty,Ab Beauty,5,3566.58,Credit Card,Cancelled,17832.9,2743.62,15089.280000000002
ede27452-01a9-4d44-97c4-87e181111e27,e3fbe06a-ce35-4b3d-b970-c57453160ee6,Ishanvi Purohit,35,Mumbai,2025-02-07,Electronics,Nihil Clothing,2,1702.61,Net Banking,Returned,3405.22,804.68,2600.54
5e1dd025-7e29-4f31-9db3-adcfec1829dd,db03c062-24e2-42f9-aba5-beeaea501f0e,Rehaan Warrior,46,Hyderabad,2024-07-20,Home Appliances,Quam Electronics,5,8666.9,Net Banking,In Transit,43334.5,9004.04,34330.46
120e3c9e-6b80-4b67-8f47-96b64a71b848,99300829-d1c2-4cc5-bb5a-bd15c940c9bf,Ridhi Kala,54,Chennai,2024-09-02,Books,Nesciunt Clothing,3,8171.66,Net Banking,In Transit,24514.98,2639.11,21875.87
2c6e3ab6-4f7b-49bd-bcc4-5345b9a9220a,d9f855e8-77a0-48af-ab53-186171e7ed73,Varenya Jhaveri,54,Chennai,2025-04-14,Home Appliances,Enim Home,4,7359.89,Debit Card,Cancelled,29439.56,5941.86,23497.7
acedf4a0-4af2-4f93-bc22-f29a0f93a995,8100c6b4-5fb5-478d-aa56-5d8e5fd5562c,Ayush Som,19,Hyderabad,2024-07-15,Books,Ut Electronics,2,7503.95,UPI,In Transit,15007.9,1642.9,13365.0
a6c7b8b6-bf5e-4a58-8f50-37c636ced372,714d0435-23d6-41e3-bba8-e74bfea34174,Hredhaan Sekhon,30,Chennai,2025-04-30,Books,Culpa Clothing,2,4417.89,UPI,In Transit,8835.78,1386.12,7449.660000000001
23123d85-07ca-41e2-a0f7-d04da3c7ca51,ff31d1e2-bfd2-4a87-b549-f0ede90bc4c8,Jyoti Guha,33,Bangalore,2025-03-18,Clothing,Tempora Clothing,1,2148.61,Cash on Delivery,Cancelled,2148.61,253.05,1895.5600000000002
